,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
231,231,47,2113449.704253769,2114381.355708657,2114381.355708657,2114381.355687881,2114821.9893510044,219.8735782634467,12.944206518962169,3.5268421029884944,0.01,-1372.285097235291,1.3129761219024658,0.46276402473449707,0.02346205711364746,0.017873525619506836,-0.04365682601928711,5288
232,232,47,2114022.6963618984,2114381.355708657,2114381.355708657,2114381.355687881,2114822.309073881,218.90060560917482,12.586088926881168,3.5268421029884944,0.01,-799.6127119824964,1.274784803390503,0.449188232421875,0.02260303497314453,0.015756607055664062,-0.04216194152832031,5290
233,233,47,2114247.45843167,2114381.355708657,2114381.355708657,2114381.355687881,2114822.383678284,218.64058787142858,12.490700660964267,3.5268421029884944,0.01,-574.9252466139815,1.2788515090942383,0.44755029678344727,0.02283620834350586,0.01567673683166504,-0.040906429290771484,5292
234,234,47,2114379.513919599,2114381.355708657,2114381.355708657,2114381.355687881,2114822.6491473783,217.8394339401275,12.196019094448047,3.703184208137919,0.01,-443.1352277792232,1.268183946609497,0.4484686851501465,0.0231168270111084,0.016616106033325195,-0.041754961013793945,5295
235,235,48,2114426.1209303676,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114822.03164705,216.69867390114814,12.146407761926959,4.082760589472056,0.01,-395.9107166821059,1.2637159824371338,0.4538249969482422,0.2884185314178467,0.01581716537475586,-0.041190147399902344,3185
236,236,48,-434314218.0851664,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114833.554722405,198.0532174250111,12.296555890150685,4.082760589472056,0.01,-436429051.6398888,1.0036909580230713,0.44982075691223145,0.022457361221313477,0.009609460830688477,-0.025826454162597656,3188
237,237,48,-87785623.34790982,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114835.471573326,205.92140479804948,12.530433014617003,4.082760589472056,0.01,-89900458.81948315,1.0288665294647217,0.4491455554962158,0.022434473037719727,0.009505033493041992,-0.025313615798950195,3189
238,238,48,-22446008.978063066,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114835.6064812513,205.06783314142376,12.406833213707902,4.082760589472056,0.01,-24560844.584544316,1.0113704204559326,0.4480414390563965,0.02264261245727539,0.009565591812133789,-0.02526116371154785,3191
239,239,48,-3378132.1437516776,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114835.5321661043,203.8595420923084,12.23348276559353,4.082760589472056,0.01,-5492967.675917782,0.9967584609985352,0.4480409622192383,0.0222775936126709,0.009664773941040039,-0.025671720504760742,3192
240,240,48,922067.8678621221,2114426.1209303676,2114426.1209303676,2114426.1209112937,2114834.8812258723,201.91835376573727,12.027173548143944,4.082760589472056,0.01,-1192767.0133637502,0.9909224510192871,0.449843168258667,0.023180246353149414,0.009544610977172852,-0.02537822723388672,3195
